Record ID,Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Aircraft Type,Aircraft Make,Aircraft Model,Aircraft Mass,Engine Make,Engine Model,Engines,Engine Type,Engine1 Position,Engine2 Position,Engine3 Position,Engine4 Position,Airport ID,Airport,State,FAA Region,Warning Issued,Flight Phase,Visibility,Precipitation,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact,Fatalities,Injuries,Aircraft Damage,Radome Strike,Radome Damage,Windshield Strike,Windshield Damage,Nose Strike,Nose Damage,Engine1 Strike,Engine1 Damage,Engine2 Strike,Engine2 Damage,Engine3 Strike,Engine3 Damage,Engine4 Strike,Engine4 Damage,Engine Ingested,Propeller Strike,Propeller Damage,Wing or Rotor Strike,Wing or Rotor Damage,Fuselage Strike,Fuselage Damage,Landing Gear Strike,Landing Gear Damage,Tail Strike,Tail Damage,Lights Strike,Lights Damage,Other Strike,Other Damage
360673,2015,5,12,ASQ,EXPRESSJET AIRLINES,CRJ100/200,A,188,10,3,22,4,2,D,5,5,,,KGGG,EAST TEXAS REGIONAL ARPT,TX,ASW,N,TAKEOFF RUN,,NONE,0,,0,I1,"HERONS, EGRETS, BITTERNS",1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360674,2015,5,12,FDX,FEDEX EXPRESS,DC-10-30,A,583,25,4,22,7,3,D,1,6,1,,KMEM,MEMPHIS INTL,TN,ASO,Y,APPROACH,NIGHT,NONE,2300,210,,UNKB,UNKNOWN BIRD,1,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360675,2015,5,12,FDX,FEDEX EXPRESS,MD-11,A,583,39,4,34,46,3,D,1,6,1,,KMEM,MEMPHIS INTL,TN,ASO,N,APPROACH,NIGHT,NONE,500,150,,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360676,2015,5,12,FDX,FEDEX EXPRESS,B-757-200,A,148,26,4,37,37,2,D,1,1,,,ZZZZ,UNKNOWN,,,N,,,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360677,2015,5,12,JZA,JAZZ AVIATION,CRJ900,A,188,17,4,22,4,2,D,5,5,,,KIAH,GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT,TX,ASW,,CLIMB,DAY,RAIN,,,0,ZT001,EASTERN MEADOWLARK,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360525,2015,5,12,AAL,AMERICAN AIRLINES,B-767-300,A,148,97,4,22,7,2,D,1,1,,,SEGU,GUAYAQUIL/S BOLIVAR,,FGN,N,CLIMB,NIGHT,RAIN,300,200,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360681,2015,5,12,PHM,PHI INC,BELL-407,B,128,11,2,1,1,1,F,6,,,,ZZZZ,UNKNOWN,,,Y,EN ROUTE,NIGHT,,2500,60,,UNKBS,UNKNOWN SMALL BIRD,1,PRECAUTIONARY LANDING,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360720,2015,5,12,VRD,VIRGIN AMERICA,A-320,A,04A,3,4,10,1,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364036,2015,5,12,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KPHL,PHILADELPHIA INTL,PA,AEA,,,,,,,0,Z6007,AMERICAN ROBIN,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365996,2015,5,12,PHM,PHI INC,SIKORSKY S-92,B,813,,2,22,22,2,F,6,6,,,UNKN,,,,,EN ROUTE,DAY,NONE,5000,135,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361127,2015,5,12,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,,,,,,,0,O2205,MOURNING DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361126,2015,5,12,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,,,,,,,0,Y9008,WESTERN KINGBIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361125,2015,5,12,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,,,,,,,0,YI005,BARN SWALLOW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360122,2015,5,13,ATN,AIR TRANSPORT INTL,B-757-200,A,148,26,4,34,40,2,D,1,1,,,TAPA,V C BIRD INTL ARPT,,FGN,N,APPROACH,DAY,,100,,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360150,2015,5,13,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KSTL,LAMBERT-ST LOUIS INTL,MO,ACE,N,CLIMB,NIGHT,NONE,3800,250,3,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360149,2015,5,13,TCF,SHUTTLE AMERICA,EMB-170,A,332,,4,22,4,2,D,1,1,,,KORD,CHICAGO O'HARE INTL ARPT,IL,AGL,,LANDING ROLL,DAY,NONE,0,,0,O2111,ROCK PIGEON,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360148,2015,5,13,BUS,BUSINESS,LEARJET-31,A,395,9,2,19,1,2,D,5,5,,,KACT,WACO REGIONAL ARPT,TX,ASW,N,CLIMB,DAY,RAIN,10,140,0,UNKBM,UNKNOWN MEDIUM BIRD,10-Feb,PRECAUTIONARY LANDING,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360147,2015,5,13,RPA,REPUBLIC AIRLINES,EMB-170,A,332,,4,22,4,2,D,1,1,,,KIND,INDIANAPOLIS INTL ARPT,IN,AGL,,APPROACH,NIGHT,,,,2,UNKB,UNKNOWN BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360988,2015,5,13,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,,,,,,,0,YI005,BARN SWALLOW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360121,2015,5,13,BUS,BUSINESS,AGUSTA A 119,B,36,,2,31,7,1,F,6,,,,ZZZZ,UNKNOWN,,,,EN ROUTE,NIGHT,,1600,,,UNKB,UNKNOWN BIRD,1,PRECAUTIONARY LANDING,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360145,2015,5,13,RPA,REPUBLIC AIRLINES,EMB-170,A,332,,4,22,4,2,D,1,1,,,KPVD,THEODORE FRANCIS GREEN STATE,RI,ANE,Y,APPROACH,DAY,NONE,50,,0,YL001,EUROPEAN STARLING,1,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360144,2015,5,13,JIA,PSA AIRLINES,CRJ900,A,188,17,4,22,4,2,D,5,5,,,KDSM,DES MOINES INTL,IA,ACE,N,APPROACH,DAY,NONE,800,140,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360143,2015,5,13,PVT,PRIVATELY OWNED,C-172,A,226,7,1,7,10,1,A,7,,,,KORL,EXECUTIVE ARPT,FL,ASO,Y,CLIMB,DAY,NONE,800,85,,UNKBS,UNKNOWN SMALL BIRD,1,PRECAUTIONARY LANDING,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360142,2015,5,13,ASH,MESA AIRLINES,CRJ900,A,188,17,4,22,4,2,D,5,5,,,KHOU,WILLIAM P HOBBY ARPT,TX,ASW,,DESCENT,NIGHT,NONE,11000,250,,UNKB,UNKNOWN BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360146,2015,5,13,RPA,REPUBLIC AIRLINES,DHC8 DASH 8,A,303,10,3,31,10,2,C,4,4,,,KDEN,DENVER INTL AIRPORT,CO,ANM,,APPROACH,DAY,,10,,0,O2205,MOURNING DOVE,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360151,2015,5,13,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KPIT,PITTSBURGH INTL ARPT,PA,AEA,N,APPROACH,NIGHT,NONE,3000,210,15,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360154,2015,5,13,UAL,UNITED AIRLINES,A-320,A,04A,3,4,23,1,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,N6024,LEAST SANDPIPER,1,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360153,2015,5,13,SWA,SOUTHWEST AIRLINES,B-737-700,A,148,42,4,10,1,2,D,1,1,,,KBWI,BALTIMORE/WASH INTL THURGOOD MARSHAL ARPT,MD,AEA,N,APPROACH,DAY,NONE,500,135,1.5,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360141,2015,5,13,BUS,BUSINESS,BE-200 KING,A,123,22,2,31,4,2,C,4,4,,,KBKL,BURKE LAKEFRONT,OH,AGL,Y,APPROACH,DAY,NONE,,,0,T1002,CHIMNEY SWIFT,10-Feb,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
360156,2015,5,13,UAL,UNITED AIRLINES,A-319,A,04A,6,4,23,1,2,D,1,1,,,KLGA,LA GUARDIA ARPT,NY,AEA,Y,TAKEOFF RUN,DAY,NONE,0,,0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360157,2015,5,13,UPS,UPS AIRLINES,MD-11,A,583,39,4,22,7,3,D,1,6,1,,EDDK,COLOGNE-BONN,,FGN,,LANDING ROLL,NIGHT,,0,165,0,UNKBS,UNKNOWN SMALL BIRD,10-Feb,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360158,2015,5,13,UPS,UPS AIRLINES,MD-11,A,583,39,4,34,46,3,D,1,6,1,,KMCI,KANSAS CITY INTL,MO,ACE,,APPROACH,NIGHT,,1500,170,8,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360159,2015,5,13,UPS,UPS AIRLINES,MD-11,A,583,39,4,34,46,3,D,1,6,1,,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,ASO,N,TAKEOFF RUN,NIGHT,,0,140,0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360160,2015,5,13,VRD,VIRGIN AMERICA,A-319,A,04A,6,4,10,1,2,D,1,1,,,KDAL,DALLAS LOVE FIELD ARPT,TX,ASW,Y,APPROACH,DAY,NONE,100,165,,UNKBS,UNKNOWN SMALL BIRD,1,OTHER,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360161,2015,5,13,BUS,BUSINESS,CITATION II,A,226,37,3,31,1,2,D,5,5,,,KIAH,GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT,TX,ASW,N,APPROACH,DUSK,RAIN,5000,250,5,UNKBS,UNKNOWN SMALL BIRD,10-Feb,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364037,2015,5,13,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PHLI,LIHUE ARPT,HI,AWP,,,,,,,0,NE112,FRANKLIN'S GULL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17854,2015,5,13,MIL,MILITARY,C-130,A,561,12,4,,,4,C,4,4,4,4,KPIA,GENERAL DOWNING-PEORIA INTL ARPT,IL,AGL,,CLIMB,,,1000,,,ZS012,AMERICAN REDSTART,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360162,2015,5,13,UNKC,UNKNOWN COMMERCIAL,UNKNOWN,,,,,,,,,,,,,KCVG,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,KY,ASO,,LOCAL,DAY,,,,,YI005,BARN SWALLOW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
361177,2015,5,13,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PGUM,GUAM INTL ARPT,PI,AWP,,,,,,,0,I1203,YELLOW BITTERN,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360152,2015,5,13,SWA,SOUTHWEST AIRLINES,B-737-700,A,148,42,4,10,1,2,D,1,1,,,KDAL,DALLAS LOVE FIELD ARPT,TX,ASW,Y,TAKEOFF RUN,DAY,NONE,0,120,0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360140,2015,5,13,BUS,BUSINESS,LEARJET-45,A,395,11,3,19,1,2,D,5,5,,,KPDK,DEKALB-PEACHTREE ARPT,GA,ASO,N,APPROACH,DAY,NONE,1500,190,,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
360155,2015,5,13,UAL,UNITED AIRLINES,B-757-200,A,148,26,4,34,40,2,D,1,1,,,KJFK,JOHN F KENNEDY INTL,NY,AEA,Y,APPROACH,DAY,NONE,15,,0,YI010,TREE SWALLOW,1,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360138,2015,5,13,MKU,ISLAND AIR,ATR-72,A,97,2,3,31,10,2,C,4,4,,,PHNL,HONOLULU INTL ARPT,HI,AWP,y,LANDING ROLL,DAY,,0,90,0,UNKBS,UNKNOWN SMALL BIRD,10-Feb,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360987,2015,5,13,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KDEN,DENVER INTL AIRPORT,CO,ANM,,,,,,,0,YI009,CLIFF SWALLOW,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360986,2015,5,13,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KDAL,DALLAS LOVE FIELD ARPT,TX,ASW,,,,,,,0,ZT000,MEADOWLARK,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360985,2015,5,13,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,ASO,,,,,,,0,Z6007,AMERICAN ROBIN,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360984,2015,5,13,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KBOI,BOISE AIR TERMINAL/GOWEN FIELD,ID,ANM,,,,,,,0,YH004,HORNED LARK,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360136,2015,5,13,FDX,FEDEX EXPRESS,A-300,A,04A,1,4,22,7,2,D,1,1,,,KARA,ACADIANA REGIONAL ARPT,LA,ASW,,TAKEOFF RUN,DAY,NONE,0,130,0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360990,2015,5,13,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,,,,,,,0,O2205,MOURNING DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360135,2015,5,13,ENY,ENVOY AIR,CRJ700,A,188,16,4,22,4,2,D,5,5,,,KLBB,LUBBOCK PRESTON SMITH INTL ARPT,TX,ASW,N,APPROACH,DAY,NONE,10,140,0,YI009,CLIFF SWALLOW,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360139,2015,5,13,JBU,JETBLUE AIRWAYS,EMB-190,A,332,,4,22,4,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,Z5301,GRAY CATBIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360134,2015,5,13,FLG,ENDEAVOR AIR,CRJ900,A,188,17,4,22,4,2,D,5,5,,,KGRB,AUSTIN STRAUBEL INTL,WI,AGL,,LANDING ROLL,DAY,,0,,0,UNKB,UNKNOWN BIRD,1,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360133,2015,5,13,DAL,DELTA AIR LINES,A-319,A,04A,6,4,10,1,2,D,1,1,,,KILM,WILMINGTON INTL,NC,ASO,,APPROACH,NIGHT,NONE,,,,UNKB,UNKNOWN BIRD,1,NONE,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360132,2015,5,13,BOE,BOEING COMMERCIAL AIRPLANE GRP,B-787-8,A,148,,4,,,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,ZX303,SAVANNAH SPARROW,10-Feb,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360991,2015,5,13,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KLIT,BILL AND  HILLARY CLINTON NATL ARPT/ADAMS FIELD,AR,ASW,,,,,,,0,YL001,EUROPEAN STARLING,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360131,2015,5,13,AMF,AMERIFLIGHT,EMB-120,A,332,11,3,31,10,2,C,4,4,,,KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,WA,ANM,Y,CLIMB,DAY,NONE,100,125,0,I1102,GREAT BLUE HERON,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360130,2015,5,13,AAL,AMERICAN AIRLINES,B-737-800,A,148,43,4,10,1,2,D,1,1,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,Y,LANDING ROLL,DAY,RAIN,0,,0,YI,SWALLOW,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360129,2015,5,13,AAL,AMERICAN AIRLINES,B-737-800,A,148,43,4,10,1,2,D,1,1,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,N,APPROACH,DAY,NONE,3400,230,8,UNKBS,UNKNOWN SMALL BIRD,10-Feb,NONE,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360989,2015,5,13,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,,,,,,,0,I1306,SNOWY EGRET,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360992,2015,5,13,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KPSM,PORTSMOUTH INTL ARPT AT PEASE,NH,ANE,,,,,,,0,K5114,AMERICAN KESTREL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360128,2015,5,13,AAL,AMERICAN AIRLINES,B-737-800,A,148,43,4,10,1,2,D,1,1,,,KMIA,MIAMI INTL,FL,ASO,Y,CLIMB,DAY,NONE,200,230,0,UNKB,UNKNOWN BIRD,10-Feb,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
360127,2015,5,13,AAL,AMERICAN AIRLINES,A-319,A,04A,6,4,23,1,2,D,1,1,,,MMGL,"GUADALAJARA, MEXICO",,FGN,N,CLIMB,DAY,NONE,100,150,0,UNKBM,UNKNOWN MEDIUM BIRD,10-Feb,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
360126,2015,5,13,AAL,AMERICAN AIRLINES,A-321,A,04A,7,4,10,1,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,Z6004,SWAINSON'S THRUSH,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360125,2015,5,13,AAL,AMERICAN AIRLINES,A-321,A,04A,7,4,23,1,2,D,1,1,,,KLAX,LOS ANGELES INTL,CA,AWP,,APPROACH,DAY,,,,,T1,SWIFTS,1,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360124,2015,5,13,AAL,AMERICAN AIRLINES,B-777-200,A,148,40,4,37,55,2,D,1,1,,,KDFW,DALLAS/FORT WORTH INTL ARPT,TX,ASW,N,CLIMB,NIGHT,NONE,400,175,,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360123,2015,5,13,BUS,BUSINESS,C-182 SKYLAN,A,226,11,1,7,31,1,A,7,,,,KCNO,CHINO AIRPORT,CA,AWP,,LANDING ROLL,DAY,NONE,0,50,0,NE1,GULL,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
360993,2015,5,13,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,KSTJ,ROSECRANS MEMORIAL ARPT,MO,ACE,,,,,,,0,YL001,EUROPEAN STARLING,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360137,2015,5,13,BUS,BUSINESS,DA-2000,A,300,12,3,11,1,2,D,5,5,,,KBKL,BURKE LAKEFRONT,OH,AGL,Y,APPROACH,DAY,NONE,,,,T1002,CHIMNEY SWIFT,1,NONE,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360558,2015,5,14,AAL,AMERICAN AIRLINES,B-737-800,A,148,43,4,10,1,2,D,1,1,,,KSNA,JOHN WAYNE-ORANGE COUNTY ARPT,CA,AWP,N,APPROACH,NIGHT,NONE,1800,160,6,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
360559,2015,5,14,AAL,AMERICAN AIRLINES,A-319,A,04A,6,4,10,1,2,D,1,1,,,KSTL,LAMBERT-ST LOUIS INTL,MO,ACE,,CLIMB,DAY,NONE,2000,220,5,UNKBS,UNKNOWN SMALL BIRD,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360560,2015,5,14,AAL,AMERICAN AIRLINES,A-319,A,04A,6,4,,,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,Y9008,WESTERN KINGBIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
360565,2015,5,14,GOV,GOVERNMENT,C-208,A,226,42,2,31,4,1,C,7,,,,KFUL,FULLERTON MUNICIPAL ARPT,CA,AWP,Y,TAKEOFF RUN,DAY,NONE,0,65,0,O2111,ROCK PIGEON,10-Feb,NONE,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
360561,2015,5,14,BUS,BUSINESS,EC130,B,33A,,2,43,1,1,F,6,,,,ZZZZ,UNKNOWN,,,Y,CLIMB,DAY,NONE,2000,60,,H1001,WHITE-TAILED TROPICBIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
